text,date,geo,hashtags,tweet_id,mentions,permalink,replies,retweets,replies_to,mentioned_urls
"did the advantage of nato allow the undeclared wars in iraq or afghanistan to be prevented, won or shut down?",2020-07-30 09:02:50+00:00,,,1288761962487144448,,https://twitter.com/yeomalt/status/1288761962487144448,0,0,AlexBC997,https://twitter.com/AlexBC997/status/1288655426968416257
"“…from the time the united states was founded, through the entire 19th century, and until the early part of the 20th century, the american people did not have a national anthem or a pledge of allegiance.” august 7, 2019 jacob g. hornberger",2020-07-30 09:00:05+00:00,,,1288761270707957761,,https://twitter.com/yeomalt/status/1288761270707957761,0,0,Local12,https://www.fff.org/2019/08/07/welfare-warfare-state-freedom-and-patriotism/
not enough undeclared/unwon wars to get it right update:,2020-07-30 00:42:31+00:00,,,1288636055453700096,,https://twitter.com/yeomalt/status/1288636055453700096,0,0,Militarydotcom,https://twitter.com/Militarydotcom/status/1288633181160316928
https://oakbaystarfish.com/2020/07/28/too-many-extremes-more-honesty-no-le-resignations/,2020-07-30 00:35:33+00:00,,,1288634301093879808,,https://twitter.com/yeomalt/status/1288634301093879808,0,0,,https://oakbaystarfish.com/2020/07/28/too-many-extremes-more-honesty-no-le-resignations/
heroes used as a word to identify large groups rather than individuals update:,2020-07-30 00:34:52+00:00,,,1288634127910965250,,https://twitter.com/yeomalt/status/1288634127910965250,1,0,FOX13Memphis,https://twitter.com/FOX13Memphis/status/1288632936930082819
wonder what was happening at border crossing/port of entry inspections during the multi-year period these folks were under investigation. do the good guys who made the local bust notify the good guys at the border about the weak links in their process?,2020-07-30 00:29:16+00:00,,,1288632718738169856,,https://twitter.com/yeomalt/status/1288632718738169856,1,0,cbschicago,
"us troops at the border, el chapo takedown, opioid lawsuits, real id, homeland security grant money, cbp social media posts, strict post 911 security protocols, and a $51.6 billion us dept. of homeland security fail to keep cocaine, heroin and fentanyl from entering chicago.",2020-07-30 00:26:31+00:00,,,1288632026963128320,,https://twitter.com/yeomalt/status/1288632026963128320,0,0,cbschicago,
"how long before a $51.6 billion us dept. of homeland security with the world's most powerful dept. of defense out front, is able to keep fentanyl from entering the puget sound area? https://www.youtube.com/watch?v=cbfvlzvz9og&amp;feature=emb_logo",2020-07-29 23:55:26+00:00,,,1288624205710278656,,https://twitter.com/yeomalt/status/1288624205710278656,0,0,Q13FOX,https://www.youtube.com/watch?v=CBFvlzVZ9og&feature=emb_logo
wonder what was happening at border crossing inspections during the 18 months these folks were under investigation. do the good guys who made the local bust notify the good guys at the border about the weak links in their process?,2020-07-29 23:52:22+00:00,,,1288623431261417472,,https://twitter.com/yeomalt/status/1288623431261417472,0,0,Q13FOX,https://oakbaystarfish.com/2020/07/29/cartels-responding-to-general-milley-newspeople-remain-silent/
alternative media update: yelling escalates - talking leads to interaction. our master's dislike ... https://youtu.be/2yvdufhnlc0 via ,2020-07-29 23:42:28+00:00,,,1288620940482420736,@YouTube,https://twitter.com/yeomalt/status/1288620940482420736,0,0,,https://youtu.be/2YVdUFhnlc0
will taxes due remain the same is school facilities remain closed for an extended time?,2020-07-29 23:37:24+00:00,,,1288619667314024450,,https://twitter.com/yeomalt/status/1288619667314024450,0,1,StanCamNEWS,
several whidbey beaches remain closed all year long for recreational shellfish harvest because of sewage treatment outfall. sewage treatment outfall. not stormwater. reporting on this topic appears to be completely off limits to the press.,2020-07-29 23:17:11+00:00,,,1288614578822103040,,https://twitter.com/yeomalt/status/1288614578822103040,0,0,EPAnorthwest,https://oakbaystarfish.com/2020/06/10/talking-to-officials-at-the-town-of-coupeville/
,2020-07-29 23:11:04+00:00,,,1288613039298637824,,https://twitter.com/yeomalt/status/1288613039298637824,0,0,,https://oakbaystarfish.com/2020/07/15/4-stories-the-puget-sound-press-will-not-question-or-report-on/
wonder what was happening at border crossing inspections during the 18 months these folks were under investigation. do the good guys who made the local bust notify the good guys at the border about the weak links in their process? https://oakbaystarfish.com/2020/07/29/cartels-responding-to-general-milley-newspeople-remain-silent/,2020-07-29 23:10:47+00:00,,,1288612967735365634,,https://twitter.com/yeomalt/status/1288612967735365634,1,0,,https://oakbaystarfish.com/2020/07/29/cartels-responding-to-general-milley-newspeople-remain-silent/
,2020-07-29 23:07:15+00:00,,,1288612078375170048,,https://twitter.com/yeomalt/status/1288612078375170048,0,0,,https://oakbaystarfish.com/2018/12/04/operating-a-camera-in-a-public-place-2/
alternative media update: no mask protest: tyranny lives at the sandpoint library - 1st amendment ... https://youtu.be/4fhu_srj_ky via ,2020-07-29 23:06:34+00:00,,,1288611907331530753,@YouTube,https://twitter.com/yeomalt/status/1288611907331530753,1,0,,https://youtu.be/4fHu_SrJ_KY
"how long before a $51.6 billion us dept. of homeland security with the world's most powerful dept. of defense out front, is able to keep fentanyl from entering the puget sound area?",2020-07-29 23:02:30+00:00,,,1288610883728359424,,https://twitter.com/yeomalt/status/1288610883728359424,0,0,seattletimes,https://oakbaystarfish.com/2020/07/29/cartels-responding-to-general-milley-newspeople-remain-silent/
"as always, looks like members of the press were not available to show up and ask why the people of iowa need services in distant lands, absent any military emergency, national emergency, draft, or declaration of war.",2020-07-29 22:43:59+00:00,,,1288606224720605186,,https://twitter.com/yeomalt/status/1288606224720605186,0,0,,
"""the u.s. army central area of responsibility (aor) spans more than 4 million square miles, stretching from northeast africa, across the middle east, to central and south asia."" https://www.usarcent.army.mil/about/area/",2020-07-29 22:41:20+00:00,,,1288605557960478721,,https://twitter.com/yeomalt/status/1288605557960478721,1,0,,https://www.usarcent.army.mil/About/Area/
the people of iowa need services in the u.s. central command area of operations: iowa national guard to hold streaming sendoff for soldiers,2020-07-29 22:40:10+00:00,,,1288605261758750720,,https://twitter.com/yeomalt/status/1288605261758750720,1,0,,https://globegazette.com/iowa-national-guard-to-hold-streaming-sendoff-for-soldiers/article_c41be138-60bf-5be1-b225-f1427fd5b745.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share
the people of north carolina needed services in middle east:,2020-07-29 22:37:09+00:00,,,1288604505961988096,,https://twitter.com/yeomalt/status/1288604505961988096,0,0,,https://www.wral.com/more-than-120-nc-national-guard-soldiers-return-home-from-middle-east/19210121/
the people of wisconsin needed services in afghanistan. let's clear the air: who does and does not have a mask mandate,2020-07-29 22:34:55+00:00,,,1288603942645927936,,https://twitter.com/yeomalt/status/1288603942645927936,0,0,,https://fox11online.com/news/local/lets-clear-the-air-who-does-and-does-not-have-a-mask-mandate
wonder what was happening at border crossing inspections during the 18 months these folks were under investigation. do the good guys who made the local bust notify the good guys at the border about the weak links in their process? https://oakbaystarfish.com/2020/07/29/cartels-responding-to-general-milley-newspeople-remain-silent/,2020-07-29 22:23:16+00:00,,,1288601008046665728,,https://twitter.com/yeomalt/status/1288601008046665728,0,0,kentreporter,https://oakbaystarfish.com/2020/07/29/cartels-responding-to-general-milley-newspeople-remain-silent/
cartels responding to general milley – newspeople remain silent http://oakbaystarfish.com/?p=18514,2020-07-29 22:16:27+00:00,,,1288599293855707137,,https://twitter.com/yeomalt/status/1288599293855707137,0,0,,http://oakbaystarfish.com/?p=18514
"59:00 discussion of peaceful protest, violent mobs, property destruction, blocking the safe travel of vehicles, etc. adam vs the man 465 - part of the problem https://youtu.be/7f8beuiacaw via ",2020-07-29 21:41:27+00:00,,,1288590485267689472,@YouTube,https://twitter.com/yeomalt/status/1288590485267689472,0,0,,https://youtu.be/7F8beUiaCaw
"how long before a $51.6 billion us dept. of homeland security with the world’s most powerful dod out front, is able to keep heroin from entering massachusetts?",2020-07-29 20:49:59+00:00,,,1288577535014445058,,https://twitter.com/yeomalt/status/1288577535014445058,0,0,wbz,https://www.youtube.com/watch?v=CBFvlzVZ9og&feature=emb_logo
if these services do not create a risk for local communities-why would they be restricted under normal conditions?,2020-07-29 19:51:45+00:00,,,1288562879130525696,,https://twitter.com/yeomalt/status/1288562879130525696,0,0,stephnthecity,https://twitter.com/stephnthecity/status/1288551157196103680
will taxes due remain the same is school facilities remain closed for an extended time?,2020-07-29 19:49:55+00:00,,,1288562417123782656,,https://twitter.com/yeomalt/status/1288562417123782656,1,0,myedmondsnews,
free visit to lands you already paid for with tax money update:,2020-07-29 19:47:47+00:00,,,1288561882849107969,,https://twitter.com/yeomalt/status/1288561882849107969,0,0,csgazette,https://twitter.com/csgazette/status/1288560173242441729
"did the advantage of nato allow the undeclared wars in iraq or afghanistan to be prevented, won or shut down?",2020-07-29 19:45:51+00:00,,,1288561393113821185,,https://twitter.com/yeomalt/status/1288561393113821185,0,0,TLAVagabond,https://twitter.com/TLAVagabond/status/1288560388427124736
,2020-07-29 19:41:07+00:00,,,1288560201616900097,,https://twitter.com/yeomalt/status/1288560201616900097,0,0,,https://oakbaystarfish.com/category/fort-ebey/
"excellent walk this am from libbey beach to fort ebey & back. surf, fog, cool air, the sounds and smells of the sea, eagles, gulls & fog horns. lots of deer tracks, some large & some very tiny.",2020-07-29 19:40:41+00:00,,,1288560093575839744,,https://twitter.com/yeomalt/status/1288560093575839744,1,0,,https://oakbaystarfish.com/category/libbey-beach/
is local cbp staffing and infrastructure at all relevant in keeping cartel product from entering the puget sound area?,2020-07-29 17:44:22+00:00,,,1288530822610337792,,https://twitter.com/yeomalt/status/1288530822610337792,0,0,DEASEATTLEDiv,https://oakbaystarfish.com/2020/07/15/4-stories-the-puget-sound-press-will-not-question-or-report-on/
welcome home troops thanks for risking all in iraq & afghanistan-working to keep bad people from coming here to do bad things. don’t worry-the super bowl and public affairs will be safe:,2020-07-29 17:12:57+00:00,,,1288522916426944512,,https://twitter.com/yeomalt/status/1288522916426944512,0,0,EverettHerald,https://www.youtube.com/watch?v=XDR1UHV_ih8&feature=emb_logo
information suppression update:,2020-07-29 16:55:09+00:00,,,1288518437304537090,,https://twitter.com/yeomalt/status/1288518437304537090,0,0,TomiLahren,https://twitter.com/TomiLahren/status/1288518079023022080
rules are easier to follow if the reason for them is well understood. what time zone does the coronavirus operate on? when and how does the sale of alcohol impact public safety?,2020-07-29 16:52:37+00:00,,,1288517797182492672,,https://twitter.com/yeomalt/status/1288517797182492672,1,0,skye6688846993,
cartel responds to general milley by moving more product into the puget sound area.,2020-07-29 16:43:58+00:00,,,1288515620573573120,,https://twitter.com/yeomalt/status/1288515620573573120,0,0,komonews,https://www.youtube.com/watch?v=CBFvlzVZ9og&feature=emb_logo
love to see newspeople schedule an interview with the dept. of homeland security & ask: are passports/enhanced/real ids effective in keeping cartel-sourced product out of the us? standard driver’s licenses have not been accepted at the border since '09.,2020-07-29 16:41:49+00:00,,,1288515079323832320,,https://twitter.com/yeomalt/status/1288515079323832320,0,0,komonews,https://oakbaystarfish.com/2020/07/15/4-stories-the-puget-sound-press-will-not-question-or-report-on/
"general milley made a pledge to clobber the cartels a few months back. how long before a $51.6 billion us dept. of homeland security with the world’s most powerful dod out front, is able to keep fentanyl from entering the puget sound area? https://www.youtube.com/watch?v=cbfvlzvz9og&amp;feature=emb_logo",2020-07-29 16:38:54+00:00,,,1288514346637619200,,https://twitter.com/yeomalt/status/1288514346637619200,0,0,JoelMorenoKOMO,https://www.youtube.com/watch?v=CBFvlzVZ9og&feature=emb_logo
"the idea is to eliminate police abuse, not eliminate police.",2020-07-29 16:28:33+00:00,,,1288511743577083904,,https://twitter.com/yeomalt/status/1288511743577083904,0,0,YamsTV,https://oakbaystarfish.com/2020/07/28/too-many-extremes-more-honesty-no-le-resignations/
is local cbp staffing and infrastructure at all relevant in keeping fentanyl from entering the puget sound area? https://oakbaystarfish.com/2020/07/15/4-stories-the-puget-sound-press-will-not-question-or-report-on/,2020-07-29 16:23:15+00:00,,,1288510408446205952,,https://twitter.com/yeomalt/status/1288510408446205952,0,0,YamsTV,https://oakbaystarfish.com/2020/07/15/4-stories-the-puget-sound-press-will-not-question-or-report-on/
wa voters approved enhanced background checks back in 2014. the new requirements have had time to take hold. please update us on this. https://oakbaystarfish.com/2020/07/15/4-stories-the-puget-sound-press-will-not-question-or-report-on/,2020-07-29 16:19:29+00:00,,,1288509461410193408,,https://twitter.com/yeomalt/status/1288509461410193408,0,0,komonews,https://oakbaystarfish.com/2020/07/15/4-stories-the-puget-sound-press-will-not-question-or-report-on/
https://oakbaystarfish.com/2020/07/15/4-stories-the-puget-sound-press-will-not-question-or-report-on/,2020-07-29 16:15:44+00:00,,,1288508516974473216,,https://twitter.com/yeomalt/status/1288508516974473216,0,0,,https://oakbaystarfish.com/2020/07/15/4-stories-the-puget-sound-press-will-not-question-or-report-on/
has port angeles cbp been able to intercept any inbound meth or heroin? even one time? why are border patrol arrest statistics secret at port angeles? 15 people from puget sound indicted in mexican drug cartel trafficking conspiracy,2020-07-29 16:15:10+00:00,,,1288508374703693827,,https://twitter.com/yeomalt/status/1288508374703693827,1,0,,https://komonews.com/news/local/15-people-from-puget-sound-indicted-in-mexican-drug-cartel-trafficking-conspiracy
alternative media update: the corona spike hoax (proof of data manipulation is beyond undeniable) https://youtu.be/2pjgpsew6v4 via ,2020-07-29 16:13:08+00:00,,,1288507862180753414,@YouTube,https://twitter.com/yeomalt/status/1288507862180753414,0,0,,https://youtu.be/2PJGpsew6V4
has biden made any recent statement about the riots? https://oakbaystarfish.com/2020/07/28/too-many-extremes-more-honesty-no-le-resignations/,2020-07-29 16:05:36+00:00,,,1288505967395475457,,https://twitter.com/yeomalt/status/1288505967395475457,0,0,,https://oakbaystarfish.com/2020/07/28/too-many-extremes-more-honesty-no-le-resignations/
high energy candidate update: biden tells reporters he doesn't know where he is https://youtu.be/ftxvxz1taao via ,2020-07-29 16:04:27+00:00,,,1288505676881256454,@YouTube,https://twitter.com/yeomalt/status/1288505676881256454,1,0,,https://youtu.be/FTxVXZ1tAAo
has biden made any recent statement about the riots?,2020-07-29 16:01:18+00:00,,,1288504886833770498,,https://twitter.com/yeomalt/status/1288504886833770498,1,0,BBatdc,https://twitter.com/BBatdc/status/1288498641829638144
wa voters approved enhanced background checks back in 2014. the new requirements have had time to take hold. please update us on this. https://oakbaystarfish.com/2020/07/15/4-stories-the-puget-sound-press-will-not-question-or-report-on/,2020-07-29 14:55:54+00:00,,,1288488426698756096,,https://twitter.com/yeomalt/status/1288488426698756096,0,0,KING5Seattle,https://oakbaystarfish.com/2020/07/15/4-stories-the-puget-sound-press-will-not-question-or-report-on/
why no resignation from washington state patrol chief john r. batiste when his agency is told to pull back and place public safety at risk by yielding to protests on i-5? just don’t plan to order a beer after 10 p.m. folks. https://oakbaystarfish.com/2020/07/28/too-many-extremes-more-honesty-no-le-resignations/,2020-07-29 14:54:27+00:00,,,1288488061139947527,,https://twitter.com/yeomalt/status/1288488061139947527,1,0,KierraElfalanTV,https://oakbaystarfish.com/2020/07/28/too-many-extremes-more-honesty-no-le-resignations/
,2020-07-29 14:46:08+00:00,,,1288485967175667712,,https://twitter.com/yeomalt/status/1288485967175667712,1,0,,https://oakbaystarfish.com/2020/07/25/alcohol-sales-must-end-at-10-p-m/
why no resignation from washington state patrol chief john r. batiste when his agency is told to pull back and place public safety at risk by yielding to protests on i-5? https://oakbaystarfish.com/2020/07/28/too-many-extremes-more-honesty-no-le-resignations/,2020-07-29 14:45:38+00:00,,,1288485844412583939,,https://twitter.com/yeomalt/status/1288485844412583939,1,0,,https://oakbaystarfish.com/2020/07/28/too-many-extremes-more-honesty-no-le-resignations/
washington state patrol told to pull back and place public safety at risk by yielding to protests on i-5. just don’t plan to order a beer after 10 p.m. folks.,2020-07-29 14:44:31+00:00,,,1288485562655969280,,https://twitter.com/yeomalt/status/1288485562655969280,1,0,,https://www.whidbeynewstimes.com/opinion/editorial-new-restrictions-unfair-to-whidbey-restaurants-bars/
is local cbp at all relevant in keeping fentanyl from entering the puget sound area? https://oakbaystarfish.com/2020/07/15/4-stories-the-puget-sound-press-will-not-question-or-report-on/,2020-07-29 00:45:51+00:00,,,1288274505454952448,,https://twitter.com/yeomalt/status/1288274505454952448,0,0,komonews,https://oakbaystarfish.com/2020/07/15/4-stories-the-puget-sound-press-will-not-question-or-report-on/
,2020-07-29 00:40:24+00:00,,,1288273133682569216,,https://twitter.com/yeomalt/status/1288273133682569216,0,0,,https://oakbaystarfish.com/2018/12/04/operating-a-camera-in-a-public-place-2/
6:03 request for press credentials: where ya'll from??? out of town!!!! https://youtu.be/k6ejureujgu via ,2020-07-29 00:39:41+00:00,,,1288272952148914176,@YouTube,https://twitter.com/yeomalt/status/1288272952148914176,1,0,,https://youtu.be/K6EjUReuJgU
"i would prefer that state and local authorities maintain public safety. when they fail, or don’t even seem to try, it is understandable that people would want the federal government to get involved.",2020-07-29 00:12:46+00:00,,,1288266178465370112,,https://twitter.com/yeomalt/status/1288266178465370112,1,0,KING5Seattle,https://oakbaystarfish.com/2020/07/28/too-many-extremes-more-honesty-no-le-resignations/
"governor inslee, risking public safety by pulling wsp back and allowing protests on i-5 is unforgivable. https://oakbaystarfish.com/2020/07/28/too-many-extremes-more-honesty-no-le-resignations/",2020-07-29 00:06:07+00:00,,,1288264505198145536,,https://twitter.com/yeomalt/status/1288264505198145536,0,0,WAGOP,https://oakbaystarfish.com/2020/07/28/too-many-extremes-more-honesty-no-le-resignations/
"why no resignation from seattle police chief carmen best when she is told to do her job without the tools needed to protect the safety of her officers, the general public, and protestors? https://oakbaystarfish.com/2020/07/28/too-many-extremes-more-honesty-no-le-resignations/",2020-07-28 23:56:14+00:00,,,1288262016918904833,,https://twitter.com/yeomalt/status/1288262016918904833,0,0,miltimore79,https://oakbaystarfish.com/2020/07/28/too-many-extremes-more-honesty-no-le-resignations/
why no resignation from washington state patrol chief john r. batiste when his agency is told to pull back and place public safety at risk by yielding to protests on i-5? https://oakbaystarfish.com/2020/07/28/too-many-extremes-more-honesty-no-le-resignations/,2020-07-28 23:54:08+00:00,,,1288261490483453953,,https://twitter.com/yeomalt/status/1288261490483453953,0,0,thenewstribune,https://oakbaystarfish.com/2020/07/28/too-many-extremes-more-honesty-no-le-resignations/
,2020-07-28 23:52:18+00:00,,,1288261026916442113,,https://twitter.com/yeomalt/status/1288261026916442113,0,0,Local12,https://oakbaystarfish.com/2020/07/15/4-stories-the-puget-sound-press-will-not-question-or-report-on/
"welcome home troops cartels respond to general milley's operation macho swagger by moving more product into snohomish county. 1,900 grams of fentanyl worth an estimated $19 million, around 808 grams of heroin, & 12 grams of methamphetamine:",2020-07-28 23:51:48+00:00,,,1288260903045984256,,https://twitter.com/yeomalt/status/1288260903045984256,0,0,Local12,https://www.youtube.com/watch?v=CBFvlzVZ9og&feature=emb_logo
"cartels respond to general milley's operation macho swagger by moving more product into snohomish county. 1,900 grams of fentanyl worth an estimated $19 million, around 808 grams of heroin, & 12 grams of methamphetamine: https://www.youtube.com/watch?v=cbfvlzvz9og&amp;feature=emb_logo",2020-07-28 23:48:17+00:00,,,1288260018794446849,,https://twitter.com/yeomalt/status/1288260018794446849,0,0,EverettHerald,https://www.youtube.com/watch?v=CBFvlzVZ9og&feature=emb_logo
is local cbp at all relevant in keeping fentanyl from arriving in the puget sound area? https://oakbaystarfish.com/2020/07/15/4-stories-the-puget-sound-press-will-not-question-or-report-on/,2020-07-28 23:43:21+00:00,,,1288258773966917632,,https://twitter.com/yeomalt/status/1288258773966917632,0,0,EverettHerald,https://oakbaystarfish.com/2020/07/15/4-stories-the-puget-sound-press-will-not-question-or-report-on/
several whidbey beaches remain closed all year long for recreational shellfish harvest because of sewage treatment outfall. sewage treatment outfall. not stormwater. reporting on this topic appears to be completely off limits to the press.,2020-07-28 23:37:38+00:00,,,1288257335832371202,,https://twitter.com/yeomalt/status/1288257335832371202,0,0,NOAAFish_WCRO,https://oakbaystarfish.com/2020/06/10/talking-to-officials-at-the-town-of-coupeville/
"i would prefer that state and local authorities maintain public safety. when they fail, or don’t even seem to try, it is understandable that people would want the federal government to get involved. https://oakbaystarfish.com/2020/07/28/too-many-extremes-more-honesty-no-le-resignations/",2020-07-28 23:34:52+00:00,,,1288256640496488448,,https://twitter.com/yeomalt/status/1288256640496488448,0,0,thecolumbian,https://oakbaystarfish.com/2020/07/28/too-many-extremes-more-honesty-no-le-resignations/
